user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day
153,69,Male,3.2,0.6,1.5,0.0,2.1,3.5,3.7,2.0,1.4,8.0,5.0,3.9,6,0.0,Suburban,61.0,False,False,124.5,4.0,11.0,24.7
154,37,Male,3.6,1.2,1.3,0.7,1.6,2.4,2.9,2.6,2.1,7.8,5.0,7.5,3,6.4,Rural,77.0,True,True,178.0,3.0,1.0,30.4
155,38,Female,5.4,1.0,0.6,1.9,2.9,3.9,4.2,1.4,0.8,7.2,4.0,5.8,6,2.5,Urban,63.0,False,True,151.4,11.0,8.0,22.7
156,51,Female,3.6,1.7,2.0,0.2,0.5,3.1,3.8,1.8,1.8,8.1,3.0,3.6,5,3.7,Rural,73.0,True,True,196.2,9.0,6.0,25.3
157,49,Male,4.3,3.3,0.8,0.2,1.2,1.4,2.2,2.2,2.0,6.8,4.0,9.2,2,4.3,Rural,67.0,False,False,173.3,4.0,0.0,19.2
158,58,Male,5.8,2.0,1.8,0.5,2.5,3.5,3.6,2.0,1.0,7.3,3.0,4.6,5,2.2,Rural,52.0,False,False,203.4,7.0,11.0,12.3
159,54,Male,3.5,1.6,1.4,1.5,0.5,1.1,2.2,2.6,3.7,8.4,4.0,5.9,2,4.3,Urban,81.0,True,False,124.0,3.0,3.0,29.6
160,36,Female,1.4,0.2,0.0,0.0,2.4,1.3,2.2,2.4,2.5,8.1,3.0,7.0,2,7.5,Suburban,79.0,True,True,127.9,0.0,6.0,28.1
161,41,Female,5.3,2.4,0.5,1.1,2.5,2.9,3.2,0.7,1.2,7.8,4.0,6.7,4,3.1,Urban,67.0,True,True,83.5,5.0,6.0,25.6
162,49,Male,6.0,2.7,1.9,0.3,1.7,3.1,3.6,1.3,1.6,7.3,4.0,5.1,5,1.9,Suburban,71.0,False,False,192.4,7.0,8.0,19.5
163,15,Male,3.7,0.5,0.9,0.4,1.2,2.7,3.2,1.5,1.8,7.5,5.0,4.1,4,3.4,Urban,76.0,True,False,91.2,9.0,0.0,13.4
164,49,Male,2.7,1.9,0.9,0.0,0.8,2.9,3.4,1.4,1.2,7.1,5.0,5.3,5,2.3,Suburban,66.0,False,False,73.7,6.0,9.0,26.2
165,51,Female,3.5,2.2,0.7,0.5,0.7,0.9,0.9,2.6,2.9,7.5,5.0,7.9,1,4.9,Urban,86.0,True,True,154.8,1.0,1.0,41.1
166,61,Other,4.6,2.9,0.7,0.0,1.7,4.0,3.9,1.5,1.1,7.7,4.0,2.4,7,0.0,Suburban,51.0,True,True,110.9,8.0,11.0,19.8
167,28,Male,5.2,1.3,3.3,0.3,0.0,4.2,3.9,1.5,0.6,6.8,5.0,2.7,7,2.9,Urban,57.0,True,True,151.1,12.0,13.0,14.4
168,17,Female,3.6,1.2,0.3,0.0,0.8,4.5,3.8,2.0,1.1,7.1,5.0,2.1,8,0.0,Urban,56.0,False,False,158.2,12.0,10.0,17.5
169,15,Male,6.4,1.6,3.1,0.0,0.7,4.5,4.1,0.6,0.9,7.4,4.0,1.7,9,0.8,Suburban,51.0,False,True,145.9,14.0,10.0,8.2
170,19,Male,6.4,3.2,1.1,0.8,0.4,3.9,3.4,1.1,1.2,7.7,4.0,4.3,6,3.1,Urban,65.0,True,True,119.7,11.0,12.0,26.8
171,40,Female,5.7,2.9,0.8,1.4,1.6,2.8,3.0,1.5,1.7,8.3,4.0,7.0,4,4.6,Urban,68.0,True,False,73.8,4.0,3.0,26.5
172,69,Female,5.5,2.0,1.9,2.5,0.0,2.3,3.0,1.7,1.9,7.1,5.0,7.4,3,3.5,Urban,76.0,False,True,202.8,6.0,6.0,28.2
173,28,Female,8.3,2.9,1.6,1.2,2.6,4.2,4.0,1.8,1.2,6.8,3.0,2.2,8,1.6,Urban,55.0,False,False,154.4,10.0,6.0,12.7
174,53,Female,3.5,0.2,1.3,0.3,2.3,2.8,3.3,1.3,1.8,8.0,5.0,5.6,4,1.7,Urban,70.0,False,False,186.2,0.0,7.0,28.3
175,41,Male,6.3,2.7,1.7,0.0,2.8,4.0,4.0,1.4,0.6,7.5,3.0,2.3,7,0.0,Rural,48.0,False,True,132.1,13.0,9.0,20.8
176,23,Female,4.6,1.0,1.5,0.9,0.9,3.8,3.9,1.8,1.4,7.3,4.0,5.2,6,1.1,Rural,55.0,False,False,118.5,9.0,8.0,20.0
177,29,Male,6.4,3.6,1.3,0.0,1.6,4.4,4.3,1.9,1.3,7.2,4.0,1.4,8,1.1,Urban,64.0,False,False,45.2,13.0,9.0,20.7
178,29,Female,5.7,1.0,2.5,0.1,2.2,4.3,3.7,1.6,0.1,7.0,3.0,4.8,7,0.0,Suburban,45.0,False,False,89.5,9.0,8.0,16.5
179,40,Male,2.4,1.2,0.0,1.1,1.3,4.1,3.8,1.6,0.0,7.1,4.0,3.0,8,0.9,Suburban,59.0,False,True,136.0,10.0,10.0,12.2
180,56,Female,3.4,2.5,0.5,0.8,0.8,1.0,1.3,2.3,2.7,7.5,5.0,10.0,1,5.8,Suburban,83.0,False,True,193.4,2.0,0.0,18.9
181,74,Male,3.9,2.6,0.6,0.0,1.5,1.0,1.4,3.0,2.6,8.3,5.0,8.3,1,6.6,Suburban,86.0,True,True,96.6,3.0,0.0,28.8
182,27,Male,3.0,1.6,0.3,0.0,1.2,2.2,2.6,2.1,2.3,7.3,5.0,8.0,3,4.0,Urban,72.0,False,True,61.4,3.0,2.0,15.8
183,65,Female,3.8,2.3,1.6,0.7,0.3,2.8,3.4,1.9,1.4,6.8,5.0,7.9,4,2.4,Urban,61.0,False,False,121.2,7.0,3.0,23.3
184,46,Male,4.2,2.4,2.1,0.8,0.0,4.5,4.0,1.3,1.1,7.0,5.0,2.1,9,0.0,Urban,54.0,False,False,139.8,15.0,12.0,12.1
185,53,Female,3.5,2.4,0.0,1.5,0.5,1.8,2.2,2.4,2.7,7.8,5.0,10.0,2,4.9,Urban,78.0,True,True,134.7,6.0,5.0,32.1
186,63,Male,1.9,1.6,1.0,0.0,0.0,3.1,3.8,0.9,1.9,8.0,4.0,6.5,4,6.5,Urban,77.0,True,False,147.8,6.0,10.0,32.1
187,66,Male,4.0,2.5,1.1,0.7,0.5,2.7,3.4,1.2,1.4,8.1,4.0,7.4,4,4.7,Rural,76.0,True,False,119.1,3.0,3.0,22.1
188,46,Male,7.4,3.3,1.2,1.2,2.8,4.5,3.8,1.5,1.0,7.6,4.0,2.6,8,1.3,Suburban,62.0,False,False,67.7,8.0,13.0,11.8
189,18,Male,2.4,0.9,0.1,0.3,0.0,1.5,2.6,1.8,2.2,7.9,4.0,6.6,2,3.6,Suburban,79.0,True,True,12.0,6.0,6.0,14.4
190,44,Female,3.4,1.2,1.2,0.0,1.8,3.3,3.6,1.1,1.5,7.9,5.0,6.2,5,3.7,Urban,73.0,False,False,174.2,6.0,6.0,12.6
191,51,Male,4.3,2.0,0.5,0.0,2.6,3.2,3.6,1.5,1.6,7.1,4.0,4.3,5,3.3,Urban,67.0,False,False,213.0,5.0,11.0,16.4
192,37,Female,1.9,1.0,1.1,0.6,0.0,1.7,2.3,1.9,2.9,8.1,5.0,6.6,2,3.9,Suburban,68.0,False,True,83.2,4.0,4.0,25.6
193,53,Female,2.8,0.4,0.0,0.3,3.2,3.3,3.9,1.8,1.3,7.6,4.0,4.7,5,3.5,Suburban,73.0,True,True,76.0,4.0,4.0,11.2
194,59,Male,5.0,3.0,1.1,0.8,1.3,2.1,2.9,2.8,2.5,7.8,5.0,7.4,3,3.1,Suburban,73.0,True,True,190.6,3.0,2.0,31.9
195,29,Female,4.8,0.2,0.7,1.4,2.8,2.1,2.8,2.1,2.5,7.6,4.0,6.5,3,3.9,Urban,64.0,True,True,82.1,2.0,7.0,15.9
196,57,Female,4.1,1.6,1.2,0.4,1.7,4.5,3.7,1.1,1.0,7.3,4.0,2.2,9,0.0,Suburban,49.0,False,True,152.0,9.0,7.0,10.1
197,43,Female,5.4,2.7,1.8,1.3,0.9,4.3,3.9,1.9,0.8,6.7,4.0,1.1,8,0.6,Rural,46.0,True,False,136.4,15.0,11.0,11.0
198,50,Male,2.9,2.2,1.5,0.5,0.0,1.4,2.4,2.7,2.4,7.4,4.0,8.4,2,4.1,Urban,78.0,False,False,0.0,1.0,1.0,37.3
199,27,Male,4.7,1.7,2.4,0.8,0.3,4.5,3.9,1.4,1.3,7.5,4.0,1.9,8,0.8,Suburban,57.0,False,True,116.0,13.0,9.0,14.8
200,46,Female,3.4,1.0,1.1,0.5,2.1,3.0,3.3,1.5,1.8,7.2,4.0,5.9,4,5.2,Urban,72.0,False,True,119.9,6.0,9.0,14.4
201,21,Female,8.6,2.3,2.2,0.8,2.9,4.3,3.8,1.4,0.6,6.8,3.0,2.5,8,1.3,Urban,55.0,False,False,114.3,11.0,12.0,9.3
202,73,Female,3.7,1.1,2.7,0.9,0.0,0.7,1.6,3.0,2.7,8.1,4.0,9.8,1,5.3,Rural,83.0,True,True,157.6,1.0,0.0,42.0
203,65,Male,5.0,2.2,1.8,1.0,1.3,0.9,1.1,2.2,2.3,7.9,4.0,9.3,1,4.7,Urban,90.0,True,False,109.2,1.0,0.0,27.6
204,36,Female,4.4,2.1,1.5,0.6,1.0,3.9,3.4,1.7,1.1,7.7,4.0,4.9,6,1.5,Rural,63.0,False,False,182.3,13.0,5.0,19.4
205,42,Male,4.9,2.1,2.0,0.0,1.8,2.2,3.0,2.1,2.8,8.0,3.0,7.4,3,6.4,Rural,73.0,False,False,105.8,1.0,0.0,29.6
206,16,Female,6.1,1.4,1.8,1.0,1.5,4.5,4.3,1.5,1.6,6.6,3.0,3.2,9,2.7,Rural,51.0,True,False,149.3,13.0,14.0,14.0
207,56,Male,6.4,3.8,2.6,0.0,1.0,4.5,4.1,0.6,0.9,7.9,3.0,1.0,10,0.0,Urban,44.0,False,True,89.7,15.0,12.0,5.8
208,59,Female,5.9,2.3,2.4,0.2,2.0,4.5,4.0,1.1,1.1,6.6,4.0,1.0,9,0.7,Urban,48.0,False,False,196.6,15.0,19.0,8.8
209,71,Male,4.3,1.7,2.4,0.0,0.7,2.8,3.6,1.9,2.1,7.5,5.0,6.4,4,3.7,Suburban,66.0,False,True,80.5,3.0,8.0,22.6
210,67,Male,5.8,2.2,1.5,1.6,1.4,3.7,3.7,1.0,0.9,6.9,3.0,2.6,6,1.9,Suburban,56.0,False,False,143.9,12.0,7.0,18.6
211,20,Female,6.5,1.3,1.9,0.9,2.2,4.5,3.8,0.5,2.3,7.6,4.0,1.0,10,1.3,Rural,47.0,False,True,137.4,11.0,8.0,9.0
212,42,Male,3.8,1.7,1.9,0.4,0.7,3.2,3.6,0.4,0.8,6.8,4.0,5.2,5,3.1,Urban,65.0,False,True,231.2,9.0,9.0,24.4
213,42,Male,5.9,4.2,0.2,1.5,1.0,4.5,4.1,2.2,1.2,6.4,5.0,1.0,8,2.4,Urban,64.0,False,False,155.5,12.0,16.0,11.5
214,58,Male,4.9,1.3,2.7,0.9,0.8,4.5,3.8,1.5,0.9,7.1,5.0,2.5,8,1.3,Rural,64.0,True,False,128.8,12.0,13.0,12.5
215,58,Female,4.2,1.9,0.0,0.7,1.9,3.4,3.5,1.4,1.5,7.1,5.0,5.6,5,2.6,Rural,71.0,True,False,271.8,5.0,2.0,29.4
216,34,Female,5.4,1.6,2.3,0.8,1.7,4.5,3.9,1.9,1.2,7.0,4.0,1.5,8,0.0,Suburban,55.0,False,False,196.7,12.0,7.0,7.6
217,44,Male,3.0,1.1,1.8,0.4,0.9,0.7,1.5,2.5,2.7,7.3,5.0,10.0,1,5.7,Suburban,85.0,True,True,155.6,2.0,1.0,23.9
218,25,Female,5.7,2.4,1.2,0.0,1.7,4.5,4.0,0.5,0.6,7.6,4.0,1.0,10,2.5,Urban,56.0,False,False,200.8,20.0,13.0,9.1
219,72,Female,4.6,2.0,1.9,1.2,0.0,3.1,3.7,1.4,1.2,7.4,4.0,4.7,5,7.8,Rural,78.0,False,True,160.4,4.0,5.0,14.3
220,69,Male,6.8,2.8,2.0,0.6,2.2,3.1,3.6,1.9,0.5,7.9,3.0,4.9,6,1.0,Urban,64.0,False,False,78.6,13.0,5.0,20.3
221,42,Female,4.0,2.7,0.1,0.0,2.3,4.0,3.7,1.5,1.0,7.6,4.0,4.9,6,3.1,Urban,55.0,False,False,159.1,7.0,6.0,14.2
222,39,Female,6.9,2.8,3.1,0.9,0.9,2.8,3.2,1.7,1.8,7.6,3.0,6.6,4,4.0,Suburban,81.0,True,True,115.7,5.0,4.0,18.0
223,53,Female,3.5,1.2,1.6,0.6,0.7,3.1,3.1,1.4,2.0,7.9,5.0,5.7,4,2.7,Suburban,66.0,False,False,68.0,4.0,5.0,11.2
224,47,Male,8.3,2.6,4.0,1.6,1.3,4.5,3.7,1.5,0.7,6.5,3.0,1.0,8,1.5,Suburban,56.0,False,True,137.5,12.0,6.0,11.4
225,15,Female,7.0,2.6,2.4,0.8,0.5,3.4,3.8,1.9,1.5,6.8,4.0,4.2,5,3.9,Rural,68.0,True,False,237.9,9.0,8.0,28.6
226,71,Female,2.3,1.1,1.6,0.0,0.6,0.8,1.3,2.2,2.5,8.2,4.0,9.6,1,4.5,Suburban,76.0,True,False,143.6,1.0,2.0,38.0
227,41,Male,3.2,1.7,0.7,0.0,1.7,2.3,3.0,1.9,2.3,6.7,4.0,8.3,3,5.9,Urban,75.0,False,False,117.0,4.0,4.0,26.6
228,71,Male,5.0,0.7,1.4,1.4,2.2,2.2,2.8,2.8,2.0,7.6,4.0,8.1,3,8.3,Rural,82.0,True,True,162.6,0.0,2.0,23.7
229,66,Male,5.5,2.6,1.7,0.6,1.7,4.3,3.8,1.7,1.3,7.2,4.0,4.6,7,7.9,Urban,65.0,True,False,124.3,14.0,9.0,13.6
230,27,Male,9.9,2.6,3.1,0.1,4.0,4.5,4.0,0.2,1.1,6.4,3.0,2.0,10,1.9,Urban,47.0,False,False,193.0,13.0,6.0,10.1
231,55,Female,8.3,3.3,2.8,0.2,2.6,4.5,3.8,1.7,1.5,6.8,3.0,1.0,10,0.0,Suburban,44.0,False,False,142.8,19.0,5.0,5.1
232,17,Male,8.2,1.8,2.0,1.4,2.1,4.5,3.9,0.4,1.6,7.8,3.0,1.0,10,0.0,Urban,41.0,True,True,81.8,13.0,14.0,13.0
233,53,Male,7.7,2.4,3.4,0.9,2.1,4.5,3.9,0.2,0.4,6.2,3.0,1.0,9,1.3,Urban,49.0,False,False,158.6,14.0,4.0,8.6
234,20,Female,6.5,2.9,0.0,1.3,1.5,4.5,4.3,0.6,1.1,6.6,2.0,1.0,10,0.0,Suburban,49.0,False,False,159.9,7.0,9.0,9.3
235,22,Male,6.4,1.3,2.0,0.7,1.9,4.5,4.2,0.4,0.9,6.2,4.0,1.0,10,0.0,Rural,43.0,True,False,239.4,14.0,14.0,14.0
236,41,Other,4.9,1.2,2.9,0.1,1.6,3.1,3.8,2.0,1.9,7.2,4.0,5.3,4,3.8,Urban,77.0,True,False,132.1,5.0,4.0,11.2
237,23,Male,8.1,1.3,2.1,1.7,2.5,4.5,3.9,1.4,0.6,6.7,3.0,1.0,10,0.4,Suburban,39.0,False,False,193.7,11.0,10.0,8.7
238,51,Male,2.2,1.7,0.0,0.4,1.1,0.8,1.4,2.6,2.5,7.8,5.0,10.0,1,4.9,Suburban,83.0,True,False,107.6,5.0,4.0,20.2
239,47,Male,5.3,1.2,3.0,1.1,1.1,4.0,3.9,1.8,1.3,7.1,4.0,3.3,7,1.1,Urban,63.0,False,True,153.3,14.0,5.0,23.8
240,65,Male,6.5,1.4,2.3,1.3,2.6,3.8,4.0,1.6,1.3,7.4,4.0,4.0,6,8.0,Urban,75.0,True,True,163.7,13.0,6.0,20.7
241,56,Male,5.4,2.8,1.9,0.6,0.9,4.2,4.2,2.2,1.0,6.9,4.0,2.9,7,1.9,Rural,69.0,False,True,85.7,12.0,10.0,21.4
242,58,Female,3.0,1.9,1.6,0.0,0.5,1.7,2.1,2.4,2.1,8.7,4.0,7.4,2,7.7,Suburban,82.0,True,True,182.2,6.0,6.0,32.6
243,38,Other,6.2,2.3,3.7,0.2,0.7,4.5,3.8,1.0,1.1,7.6,3.0,1.6,8,0.0,Urban,50.0,False,False,188.8,17.0,10.0,8.2
244,29,Male,5.8,1.5,2.0,1.0,2.1,4.0,3.5,1.6,1.4,7.6,4.0,1.6,7,3.9,Urban,53.0,True,True,114.4,12.0,6.0,22.1
245,73,Female,6.4,1.4,1.2,0.9,4.0,4.5,4.1,0.5,0.9,7.5,4.0,1.8,8,2.1,Suburban,54.0,True,False,154.9,13.0,9.0,10.5
246,68,Female,3.6,2.3,0.6,1.4,0.5,0.6,1.1,2.3,2.8,7.0,4.0,8.8,1,4.1,Suburban,81.0,False,True,136.7,3.0,0.0,33.7
247,46,Female,6.6,2.1,2.3,1.3,2.0,4.5,3.8,1.3,0.9,7.0,3.0,1.4,8,0.3,Urban,57.0,False,False,193.0,15.0,14.0,17.5
248,46,Male,5.6,2.7,2.6,0.0,1.6,2.3,3.5,1.2,1.4,7.2,4.0,5.6,4,3.5,Urban,58.0,False,True,115.4,6.0,5.0,32.1
249,38,Male,7.4,3.2,1.6,1.5,2.5,4.5,3.7,1.2,0.7,6.8,3.0,1.5,10,0.0,Suburban,42.0,True,False,114.3,8.0,17.0,8.0
250,55,Male,3.5,1.4,0.9,0.0,2.0,2.9,3.1,1.5,1.9,7.4,4.0,5.8,4,2.6,Suburban,75.0,True,True,219.2,10.0,4.0,29.1
251,66,Female,8.3,2.8,3.0,1.0,2.6,4.5,3.9,1.0,1.5,7.3,3.0,1.0,10,0.0,Suburban,49.0,False,True,134.1,10.0,17.0,10.8
252,63,Female,4.4,1.0,0.5,2.1,1.7,2.8,3.4,1.6,1.2,7.4,5.0,6.6,4,4.4,Urban,68.0,True,False,110.3,9.0,8.0,31.3
253,63,Male,7.7,3.9,3.7,0.8,0.6,4.1,3.8,1.7,1.0,7.2,4.0,4.2,7,4.3,Urban,67.0,True,True,128.9,10.0,10.0,14.7
254,72,Male,1.3,1.3,0.7,0.0,0.7,2.0,2.4,2.1,2.5,7.0,5.0,9.7,2,11.0,Suburban,93.0,True,True,99.6,3.0,4.0,31.1
255,66,Female,3.8,2.6,0.1,0.4,1.6,1.1,1.5,2.6,2.2,6.6,4.0,7.2,1,6.2,Rural,93.0,True,True,171.3,2.0,0.0,19.2
256,26,Female,5.3,1.0,0.2,1.9,1.9,4.5,4.1,1.9,1.2,6.9,4.0,2.1,9,0.0,Suburban,52.0,False,False,165.0,11.0,8.0,16.8
257,53,Other,2.5,1.9,0.3,0.5,1.0,0.3,1.1,2.1,2.6,8.5,4.0,9.1,1,4.7,Suburban,85.0,True,False,60.8,3.0,1.0,41.4
258,16,Female,10.0,3.4,1.2,1.4,3.4,4.5,3.8,1.6,0.8,7.8,3.0,1.0,10,1.1,Urban,53.0,False,True,185.6,16.0,17.0,7.9
259,17,Male,5.8,1.3,1.0,0.0,2.3,4.5,4.1,1.4,1.5,7.8,3.0,1.0,10,0.9,Urban,47.0,True,False,163.8,16.0,15.0,14.0
260,63,Female,6.0,4.0,2.6,0.4,0.0,4.5,3.9,1.5,1.0,7.1,4.0,4.0,8,0.0,Suburban,58.0,False,False,147.3,20.0,12.0,7.7
261,51,Female,5.1,2.0,2.5,0.5,1.3,2.7,3.6,1.9,1.7,7.5,3.0,5.3,4,8.7,Urban,73.0,True,True,121.4,4.0,7.0,28.9
262,63,Male,5.0,2.9,1.3,1.8,0.4,3.2,3.6,1.6,1.7,8.0,4.0,4.3,5,0.7,Urban,60.0,False,True,134.2,5.0,7.0,19.4
263,70,Female,9.8,2.4,4.9,0.4,3.3,4.5,3.7,0.8,0.9,7.7,3.0,1.0,9,1.3,Urban,58.0,False,True,223.3,12.0,12.0,17.6
264,31,Female,3.0,2.4,1.2,0.0,0.0,4.1,3.9,1.7,0.7,7.0,5.0,2.7,8,1.8,Suburban,55.0,True,True,107.5,18.0,9.0,10.6
265,73,Male,5.1,0.7,1.4,2.0,1.8,2.6,3.4,1.6,1.4,7.5,4.0,5.8,4,3.6,Rural,75.0,False,True,212.2,5.0,5.0,12.2
266,63,Female,2.9,1.6,0.1,0.7,1.5,0.7,1.3,2.4,1.8,7.5,5.0,10.0,1,4.4,Urban,84.0,False,False,163.2,5.0,1.0,28.9
267,16,Female,8.6,3.1,1.4,1.0,2.2,4.5,3.7,1.6,1.6,7.2,3.0,1.0,9,1.4,Rural,51.0,False,False,217.7,21.0,8.0,14.7
268,16,Female,5.9,1.7,1.8,0.0,1.7,4.5,3.7,0.5,1.6,7.3,4.0,1.0,10,0.0,Urban,53.0,True,False,196.2,16.0,10.0,9.8
269,42,Male,5.9,2.1,0.2,0.8,3.5,2.2,3.3,1.9,1.5,6.8,4.0,5.9,3,4.0,Urban,77.0,True,True,61.6,2.0,2.0,22.8
270,68,Male,3.7,0.6,1.0,0.6,2.3,3.8,3.6,1.0,1.3,7.8,4.0,3.9,6,8.2,Suburban,72.0,False,True,137.5,4.0,5.0,12.9
271,37,Female,2.6,1.5,1.9,0.0,0.0,3.0,3.3,1.5,1.3,7.3,4.0,8.2,4,8.5,Urban,80.0,True,True,146.2,7.0,6.0,22.0
272,51,Male,6.7,3.0,0.9,1.0,2.8,3.7,3.4,2.1,0.5,7.1,4.0,4.8,6,2.5,Suburban,64.0,False,True,207.3,7.0,7.0,25.3
273,46,Female,2.2,0.8,0.7,0.0,1.6,3.3,3.6,1.2,1.1,7.7,5.0,8.3,5,2.0,Rural,70.0,False,False,163.8,7.0,6.0,18.5
274,47,Female,6.2,2.6,2.4,0.0,2.8,4.5,3.6,2.0,1.2,8.1,4.0,3.4,8,0.0,Urban,53.0,False,False,49.8,12.0,3.0,17.4
275,15,Male,5.8,2.2,0.1,1.3,1.1,4.5,4.0,0.8,0.8,7.5,4.0,1.0,10,1.1,Urban,54.0,False,True,103.5,12.0,10.0,12.8
276,33,Female,2.3,1.8,0.3,0.2,0.3,1.6,2.4,2.5,2.0,7.7,5.0,6.9,2,5.5,Rural,76.0,True,False,184.6,5.0,0.0,28.0
277,16,Female,4.6,1.7,1.7,0.3,0.1,4.5,3.9,0.1,1.8,7.8,4.0,1.3,10,1.5,Urban,48.0,True,False,218.3,14.0,16.0,8.3
278,67,Male,6.0,1.6,2.4,0.7,2.5,2.6,3.5,2.0,1.8,6.8,4.0,5.1,4,3.8,Urban,75.0,True,False,191.9,7.0,6.0,24.7
279,58,Female,5.0,1.6,1.8,0.4,2.2,4.5,4.0,0.6,1.3,7.4,4.0,1.0,10,0.0,Urban,42.0,False,True,170.7,16.0,10.0,10.1
280,40,Female,4.7,2.8,1.3,1.0,0.8,1.6,2.4,2.5,2.7,7.7,4.0,7.8,2,5.1,Rural,92.0,True,False,141.8,2.0,2.0,34.6
281,46,Female,2.3,1.6,1.2,0.7,0.0,1.6,2.3,2.6,2.1,8.0,4.0,7.2,2,4.5,Urban,76.0,True,True,207.3,0.0,4.0,19.9
282,20,Female,9.5,3.6,2.6,0.0,2.5,4.5,3.9,1.9,1.4,6.6,3.0,4.3,7,5.1,Urban,62.0,True,True,242.5,13.0,11.0,11.1
283,46,Male,4.1,2.3,2.4,0.2,0.0,2.2,3.4,1.9,1.7,7.7,4.0,6.4,3,2.3,Suburban,69.0,False,False,91.0,2.0,1.0,17.5
284,69,Female,5.9,1.5,1.6,0.1,3.6,4.5,3.9,0.4,1.1,7.6,4.0,2.4,9,0.9,Suburban,53.0,True,True,161.7,16.0,16.0,9.3
285,18,Female,4.9,2.9,1.2,0.3,0.0,4.5,3.8,1.4,0.9,6.9,3.0,1.0,10,0.0,Suburban,44.0,False,False,222.2,13.0,8.0,11.1
286,69,Female,5.0,2.6,1.5,0.7,1.4,3.9,3.8,2.3,1.1,7.1,4.0,2.7,7,1.2,Urban,66.0,False,True,89.9,11.0,12.0,17.0
287,25,Female,3.9,0.5,0.7,0.8,1.6,4.0,4.1,1.2,0.9,7.4,5.0,1.9,8,0.3,Urban,53.0,True,True,158.6,13.0,10.0,8.8
288,70,Male,3.4,1.1,1.3,0.0,1.8,4.5,3.7,1.8,1.1,8.8,3.0,1.5,8,2.4,Urban,58.0,True,False,33.5,15.0,13.0,20.6
289,73,Female,4.7,1.9,1.0,1.2,1.7,4.5,3.5,1.5,1.2,7.0,3.0,2.7,8,1.4,Urban,53.0,False,True,241.5,17.0,13.0,7.5
290,31,Male,3.3,0.6,1.4,0.5,1.5,2.1,2.5,2.7,1.8,7.8,4.0,7.3,3,4.0,Suburban,73.0,True,True,173.5,2.0,4.0,28.8
291,52,Male,5.1,3.9,1.0,0.0,1.0,3.8,3.8,1.4,1.5,7.2,4.0,2.9,6,3.5,Urban,66.0,False,True,53.8,6.0,3.0,10.5
292,38,Male,6.7,2.7,2.1,1.2,1.2,4.5,3.8,1.3,0.9,6.7,3.0,1.1,8,1.6,Urban,49.0,True,True,147.3,11.0,6.0,8.4
293,19,Other,6.1,2.0,2.4,0.0,0.7,4.5,4.1,1.2,1.1,7.6,4.0,1.0,8,2.7,Urban,54.0,True,False,144.3,11.0,11.0,17.9
294,66,Female,3.8,1.7,1.1,0.0,1.5,1.7,2.3,2.5,2.0,6.8,4.0,8.8,2,2.9,Suburban,78.0,False,True,163.3,4.0,6.0,26.3
295,48,Female,2.8,1.5,0.6,1.9,0.0,3.8,4.1,1.5,1.1,8.4,4.0,5.5,6,0.8,Urban,61.0,False,False,95.8,5.0,7.0,14.9
296,20,Female,5.8,0.2,2.3,0.7,1.7,4.5,3.7,1.6,1.4,6.8,4.0,1.2,10,0.8,Urban,49.0,False,False,96.7,17.0,11.0,11.9
297,36,Female,2.9,0.4,1.7,0.2,1.3,0.6,1.3,1.9,2.8,7.3,4.0,9.4,1,4.9,Urban,90.0,False,False,248.8,0.0,2.0,37.7
298,25,Female,7.8,3.7,1.1,0.7,2.2,4.5,4.1,0.4,1.1,7.3,4.0,1.3,10,0.0,Rural,52.0,False,False,123.9,9.0,9.0,9.4
299,62,Female,6.8,3.4,3.0,0.5,1.1,3.8,3.8,1.0,1.9,7.5,3.0,4.2,6,3.9,Suburban,59.0,False,True,176.3,8.0,9.0,14.6
300,30,Male,4.4,1.5,0.9,0.6,2.0,2.8,3.5,1.0,1.5,7.6,4.0,6.5,4,4.0,Urban,69.0,False,True,74.2,10.0,4.0,26.9
301,47,Male,4.7,2.8,0.0,0.9,2.0,2.2,3.4,1.3,2.4,7.2,4.0,5.5,4,4.0,Rural,67.0,False,True,109.5,4.0,7.0,25.1
302,23,Female,5.1,2.5,0.7,0.5,1.3,4.5,3.7,1.2,1.3,6.6,4.0,1.0,10,0.0,Urban,44.0,True,True,113.3,21.0,14.0,7.6
303,74,Female,7.9,2.6,3.3,0.8,1.8,4.5,3.7,0.5,1.7,6.9,3.0,2.1,8,1.3,Suburban,59.0,True,False,248.8,8.0,9.0,14.0
304,73,Male,1.2,0.7,1.2,0.5,0.1,0.6,1.3,2.6,2.4,7.4,5.0,10.0,1,4.3,Suburban,89.0,True,False,125.5,0.0,0.0,15.5
305,20,Male,4.9,0.4,0.9,0.1,2.7,4.5,4.4,1.5,0.9,8.6,4.0,1.6,10,0.0,Suburban,44.0,False,True,146.9,14.0,11.0,6.6
306,30,Female,4.6,3.1,1.5,0.0,0.9,3.6,3.6,1.5,1.6,7.5,3.0,4.6,6,1.7,Suburban,61.0,False,False,105.1,11.0,8.0,13.2
